output_20110323_143322.txt
110323_143324;922;0.083333;0.333333;3.000000;922;1307912;-6.049728;0.000000;-0.017083;0.018134;1.076923;5.527674;156.663559;150.209839;156.645828;136.407516;157.766815;189.428299;157.747971;175.355682;156.666229;143.292770;160.746689;185.478073;160.614120;143.308685;152.667633;143.308685;162.738632;182.391983;152.734726;182.391983;205.000000;142.764114;205.000000;175.507217;210.712570;158.413727;199.759079;158.543671;151.681854;150.208878;147.658295;136.478424;151.733444;189.746887;152.727982;175.329636;185.919357;162.554062;0.083333;0.333333;3.000000
110323_143324;1484;0.416667;0.666667;3.000000;1484;1307912;-1.961744;0.000000;-0.024370;0.003976;1.076923;4.283688;156.957245;150.135864;156.898178;136.343430;158.125229;189.389648;158.160645;175.362137;156.950424;142.214859;160.114273;184.475037;160.847366;143.239639;152.950577;143.239639;162.980957;182.375885;153.174088;182.375885;205.000000;142.740326;205.000000;175.641129;211.131470;158.324783;200.135620;158.083618;151.972260;150.185059;147.900208;136.401535;152.162964;189.957291;153.198135;175.435074;186.349274;162.281876;0.416667;0.666667;3.000000
110323_143325;2047;0.750000;1.000000;3.000000;2047;1307912;-2.123608;0.000000;-0.014897;0.000411;1.076923;5.695933;157.063095;150.104919;157.001465;136.294937;158.261902;189.371841;158.324142;175.346710;156.053650;142.179962;160.276108;184.535553;160.948578;143.199921;153.053879;143.199921;163.129745;182.359268;153.425201;182.359268;205.000000;142.717590;205.000000;175.617767;211.330261;158.258575;200.319809;157.944748;152.162048;150.156540;148.095230;136.357819;152.363510;189.936447;153.423859;175.423660;186.553391;162.136444;0.750000;1.000000;3.000000
110323_143325;2594;1.083333;1.333333;3.000000;2594;1307912;-5.468594;0.000000;-0.027922;-0.001165;1.076923;4.438700;157.376648;150.863708;157.275543;136.936157;158.430145;190.000458;158.693451;176.177704;157.352310;144.001801;160.624832;186.181213;161.102753;143.899933;153.352173;143.899933;163.447739;183.089081;153.788391;183.089081;206.000000;142.762451;206.000000;175.727997;211.693726;158.632950;200.678635;158.355026;152.492691;150.920273;148.390045;136.907059;152.670563;190.325348;153.794937;176.260941;186.900620;162.594696;1.083333;1.333333;3.000000
110323_143326;3609;1.416667;1.666667;3.000000;3609;1307912;-2.229211;0.000000;-0.007659;-0.002224;0.948718;-1.190527;155.454865;151.001572;155.361816;137.075256;156.465286;190.129395;156.734863;176.336411;155.427887;144.086563;154.654312;181.329453;159.128113;144.038406;151.427261;144.038406;161.455582;183.232895;151.817032;183.232895;204.000000;142.954391;204.000000;176.196777;209.926178;159.171646;198.885452;158.857941;150.571487;151.031357;146.458771;136.911911;150.703903;190.328522;151.839966;176.536789;184.904495;162.943161;1.416667;1.666667;3.000000
110323_143327;4140;1.750000;2.000000;3.000000;4140;1307912;1.742730;0.000000;0.028293;-0.007589;0.871795;6.371931;155.436798;150.102463;154.740768;136.310211;156.393234;189.397247;156.715118;176.312347;150.833847;146.222488;154.638519;180.309998;158.389999;143.206329;150.820892;143.206329;161.372604;182.854797;151.735916;182.854797;204.000000;142.784470;204.000000;175.829056;210.400269;158.323868;199.368912;157.971848;150.585129;150.134460;146.676529;136.381454;150.949753;190.145401;152.039764;175.794189;185.490082;162.066772;1.750000;2.000000;3.000000
110323_143327;4703;2.083333;2.333333;3.000000;4703;1307912;-4.908548;0.000000;0.066814;-0.010650;0.743590;5.297861;154.810043;148.311295;154.092712;135.039261;155.758621;188.213257;155.930740;174.452927;151.166428;148.421432;153.854721;177.426910;157.787201;141.675278;150.153717;141.675278;160.600067;181.333099;150.951019;181.333099;204.000000;142.104126;204.000000;175.003830;209.654770;156.470886;198.610992;155.866791;150.062775;148.339722;146.175980;135.057968;150.251053;189.056671;151.262634;173.977966;184.605957;159.796738;2.083333;2.333333;3.000000
110323_143328;5234;2.416667;2.666667;3.000000;5234;1307912;-6.788553;0.000000;0.074613;-0.007203;0.769231;3.340704;155.511871;148.319305;154.788513;134.972336;156.500504;188.198181;156.743973;174.653702;152.899780;148.431915;154.662048;178.637329;158.464828;141.645813;150.881897;141.645813;161.381531;181.425934;151.767929;181.425934;204.000000;142.043961;204.000000;175.101440;210.492752;156.705872;199.462921;156.123764;150.797348;148.373154;146.876602;135.059174;151.026962;189.184830;152.078354;174.115204;185.540054;160.156998;2.416667;2.666667;3.000000
110323_143329;5797;2.750000;3.000000;3.000000;5797;1307912;-11.689363;0.000000;0.052570;0.017167;0.846154;11.938307;155.560333;147.641479;154.867996;134.441071;156.240097;187.782043;156.793793;173.587311;152.775452;148.728241;159.715775;181.570816;158.517883;141.041275;150.943115;141.041275;161.431717;180.684677;151.820313;180.684677;208.000000;142.346939;208.000000;174.147827;214.254776;155.871536;202.424271;154.789658;150.663986;147.689758;146.844269;134.613922;150.825745;188.670151;151.665756;172.776779;185.264618;158.607300;2.750000;3.000000;3.000000
110323_143329;6359;3.083333;3.333333;3.000000;6359;1307912;-18.392487;0.000000;0.012981;-0.018129;0.871795;8.709596;154.657944;149.713898;153.921829;135.771255;155.476089;189.230316;156.152863;176.066910;151.881592;150.799210;157.076431;184.727127;157.562485;142.742584;149.993942;142.742584;160.806183;182.648621;151.164703;182.648621;205.000000;143.261017;205.000000;174.737289;211.657364;157.829224;200.289703;157.105621;149.748886;149.761429;145.875671;135.736649;150.038254;189.717911;151.022736;175.257309;184.473465;161.357803;3.083333;3.333333;3.000000
110323_143330;6922;3.416667;3.666667;3.000000;6922;1307912;-11.605074;0.000000;0.033959;-0.003160;0.769231;5.699626;155.243484;147.442444;154.528915;134.147812;155.978973;187.899994;156.631454;174.004776;151.492722;147.540344;154.522659;177.913910;158.163910;140.795135;150.638123;140.795135;161.219711;180.952393;151.627701;180.952393;204.000000;142.633820;204.000000;174.778915;209.794785;156.442520;198.801834;155.394547;150.338882;147.494507;146.478363;134.329559;150.561630;188.769135;151.487732;173.195496;184.877487;159.403168;3.416667;3.666667;3.000000
110323_143330;7484;3.750000;4.000000;3.000000;7484;1307912;-6.631335;0.000000;0.075011;-0.027902;0.769231;5.672626;154.203262;145.435684;153.568115;132.919434;155.108078;186.283081;155.613480;171.943466;150.504837;145.539307;153.520676;175.916382;157.119690;139.177551;149.603790;139.177551;160.238068;179.113281;150.608444;179.113281;202.000000;141.613892;202.000000;173.514374;208.383453;154.730652;197.404800;153.873123;149.343979;145.491165;145.508743;133.251282;149.744904;187.619034;150.440140;171.096619;183.367065;157.467361;3.750000;4.000000;3.000000
